userid,board_name,board_size,board_type,condition,solved,action,time,time_rel,player,time_rel_sec,score_move,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,potential_score,path,move_prob,path_prob,path_number,board_state,position,path_after,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action,solution
717265,10_easy_full,10,easy,full,wrong,click,1.59E+12,18630,2,18.63,24.52555556,3,100,100,63,-27.15976757,10,"[[4, 4, 1], [5, 4, 2], [6, 3, 1], [6, 4, 2], [7, 4, 1]]",0.066340392,1.46E-11,1,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 0, 0, 0], [1, 0, 0, 0, 2, 0, 0, 0, 0, 0], [1, 1, 0, 1, 2, 0, 0, 0, 0, 0], [2, 2, 0, 0, 1, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",7_3,"[[4, 4, 1], [5, 4, 2], [6, 3, 1], [6, 4, 2], [7, 4, 1], [7, 3, 2]]",0.629,0.629,click,6,6,FALSE,1.59E+12,
717265,10_easy_full,10,easy,full,wrong,reset,1.59E+12,19763,2,19.763,-24.52555556,,,,,34.52555556,10,"[[4, 4, 1], [5, 4, 2], [6, 3, 1], [6, 4, 2], [7, 4, 1], [7, 3, 2]]",0.066340392,9.69E-13,1,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 0, 0, 0], [1, 0, 0, 0, 2, 0, 0, 0, 0, 0], [1, 1, 0, 1, 2, 0, 0, 0, 0, 0], [2, 2, 0, 2, 1, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,"[[4, 4, 1], [5, 4, 2], [6, 3, 1], [6, 4, 2], [7, 4, 1], [7, 3, 2]]",1.133,1.133,click,,6,,1.59E+12,
717265,10_easy_full,10,easy,full,wrong,click,1.59E+12,24756,1,24.756,1.982984207,10,27.32553855,23.22222222,68,1.982984207,0,[],0.014193297,0.014193297,2,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",4_4,"[[4, 4, 1]]",4.993,6.126,reset,7,1,TRUE,1.59E+12,
717265,10_easy_full,10,easy,full,wrong,click,1.59E+12,32030,2,32.03,1.300470522,12,100,100,67,-3.283454729,27.32553855,"[[4, 4, 1]]",0.004783876,6.79E-05,2,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",5_4,"[[4, 4, 1], [5, 4, 2]]",7.274,7.274,click,8,2,FALSE,1.59E+12,
717265,10_easy_full,10,easy,full,wrong,click,1.59E+12,36545,1,36.545,0.778446712,18,27.32553855,23.22222222,66,2.078917234,0,"[[4, 4, 1], [5, 4, 2]]",0.006207448,4.21E-07,2,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 0, 0, 0], [1, 0, 0, 0, 2, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",5_3,"[[4, 4, 1], [5, 4, 2], [5, 3, 1]]",4.515,4.515,click,9,3,FALSE,1.59E+12,
717265,10_easy_full,10,easy,full,wrong,click,1.59E+12,38960,2,38.96,0.930192744,17,100,100,65,-1.708639456,27.32553855,"[[4, 4, 1], [5, 4, 2], [5, 3, 1]]",0.003397543,1.43E-09,2,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 0, 0, 0], [1, 0, 0, 1, 2, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",6_2,"[[4, 4, 1], [5, 4, 2], [5, 3, 1], [6, 2, 2]]",2.415,2.415,click,10,4,FALSE,1.59E+12,
717265,10_easy_full,10,easy,full,wrong,click,1.59E+12,44251,1,44.251,0.531111111,24,27.32553855,23.22222222,64,1.461303855,0,"[[4, 4, 1], [5, 4, 2], [5, 3, 1], [6, 2, 2]]",0.004245314,6.08E-12,2,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 0, 0, 0], [1, 0, 0, 1, 2, 0, 0, 0, 0, 0], [1, 1, 2, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",5_2,"[[4, 4, 1], [5, 4, 2], [5, 3, 1], [6, 2, 2], [5, 2, 1]]",5.291,5.291,click,11,5,FALSE,1.59E+12,
717265,10_easy_full,10,easy,full,wrong,click,1.59E+12,53204,2,53.204,0.731508876,21,100,100,63,-1.262619987,27.32553855,"[[4, 4, 1], [5, 4, 2], [5, 3, 1], [6, 2, 2], [5, 2, 1]]",0.002637416,1.60E-14,2,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 0, 0, 0], [1, 0, 1, 1, 2, 0, 0, 0, 0, 0], [1, 1, 2, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",5_1,"[[4, 4, 1], [5, 4, 2], [5, 3, 1], [6, 2, 2], [5, 2, 1], [5, 1, 2]]",8.953,8.953,click,12,6,FALSE,1.59E+12,
717265,10_easy_full,10,easy,full,wrong,click,1.59E+12,55349,1,55.349,1.32212632,12,27.32553855,23.22222222,62,2.053635196,0,"[[4, 4, 1], [5, 4, 2], [5, 3, 1], [6, 2, 2], [5, 2, 1], [5, 1, 2]]",0.010150723,1.63E-16,2,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 0, 0, 0], [1, 2, 1, 1, 2, 0, 0, 0, 0, 0], [1, 1, 2, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",4_2,"[[4, 4, 1], [5, 4, 2], [5, 3, 1], [6, 2, 2], [5, 2, 1], [5, 1, 2], [4, 2, 1]]",2.145,2.145,click,13,7,FALSE,1.59E+12,
717265,10_easy_full,10,easy,full,wrong,click,1.59E+12,56243,2,56.243,0.298611111,34,100,100,61,-1.620737431,31.34924885,"[[4, 4, 1], [5, 4, 2], [5, 3, 1], [6, 2, 2], [5, 2, 1], [5, 1, 2], [4, 2, 1]]",0.000843668,1.37E-19,2,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 1, 1, 1, 2, 2, 0, 0, 0], [1, 2, 1, 1, 2, 0, 0, 0, 0, 0], [1, 1, 2, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",4_1,"[[4, 4, 1], [5, 4, 2], [5, 3, 1], [6, 2, 2], [5, 2, 1], [5, 1, 2], [4, 2, 1], [4, 1, 2]]",0.894,0.894,click,14,8,FALSE,1.59E+12,
717265,10_easy_full,10,easy,full,wrong,click,1.59E+12,58156,1,58.156,0.472222222,25,31.34924885,29.77810752,60,0.770833333,0,"[[4, 4, 1], [5, 4, 2], [5, 3, 1], [6, 2, 2], [5, 2, 1], [5, 1, 2], [4, 2, 1], [4, 1, 2]]",0.002596393,3.57E-22,2,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 2, 1, 1, 1, 2, 2, 0, 0, 0], [1, 2, 1, 1, 2, 0, 0, 0, 0, 0], [1, 1, 2, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",3_2,"[[4, 4, 1], [5, 4, 2], [5, 3, 1], [6, 2, 2], [5, 2, 1], [5, 1, 2], [4, 2, 1], [4, 1, 2], [3, 2, 1]]",1.913,1.913,click,15,9,FALSE,1.59E+12,
717265,10_easy_full,10,easy,full,wrong,click,1.59E+12,58679,2,58.679,0.111111111,41,100,100,59,-0.583333333,31.34924885,"[[4, 4, 1], [5, 4, 2], [5, 3, 1], [6, 2, 2], [5, 2, 1], [5, 1, 2], [4, 2, 1], [4, 1, 2], [3, 2, 1]]",0.000315232,1.12E-25,2,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 1, 2, 2, 1, 1, 2, 1, 1], [2, 2, 1, 1, 1, 2, 2, 0, 0, 0], [1, 2, 1, 1, 2, 0, 0, 0, 0, 0], [1, 1, 2, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",3_0,"[[4, 4, 1], [5, 4, 2], [5, 3, 1], [6, 2, 2], [5, 2, 1], [5, 1, 2], [4, 2, 1], [4, 1, 2], [3, 2, 1], [3, 0, 2]]",0.523,0.523,click,16,10,FALSE,1.59E+12,
717265,10_easy_full,10,easy,full,wrong,click,1.59E+12,59228,1,59.228,0.173611111,28,31.34924885,29.77810752,58,0.284722222,0,"[[4, 4, 1], [5, 4, 2], [5, 3, 1], [6, 2, 2], [5, 2, 1], [5, 1, 2], [4, 2, 1], [4, 1, 2], [3, 2, 1], [3, 0, 2]]",0.000779698,8.76E-29,2,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [2, 0, 1, 2, 2, 1, 1, 2, 1, 1], [2, 2, 1, 1, 1, 2, 2, 0, 0, 0], [1, 2, 1, 1, 2, 0, 0, 0, 0, 0], [1, 1, 2, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",2_1,"[[4, 4, 1], [5, 4, 2], [5, 3, 1], [6, 2, 2], [5, 2, 1], [5, 1, 2], [4, 2, 1], [4, 1, 2], [3, 2, 1], [3, 0, 2], [2, 1, 1]]",0.549,0.549,click,17,11,FALSE,1.59E+12,
717265,10_easy_full,10,easy,full,wrong,click,1.59E+12,59687,2,59.687,0.222222222,36,100,100,57,-0.395833333,27.62159864,"[[4, 4, 1], [5, 4, 2], [5, 3, 1], [6, 2, 2], [5, 2, 1], [5, 1, 2], [4, 2, 1], [4, 1, 2], [3, 2, 1], [3, 0, 2], [2, 1, 1]]",0.000631452,5.53E-32,2,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 1, 0, 1, 2, 2, 2, 1, 0, 0], [2, 0, 1, 2, 2, 1, 1, 2, 1, 1], [2, 2, 1, 1, 1, 2, 2, 0, 0, 0], [1, 2, 1, 1, 2, 0, 0, 0, 0, 0], [1, 1, 2, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",3_1,"[[4, 4, 1], [5, 4, 2], [5, 3, 1], [6, 2, 2], [5, 2, 1], [5, 1, 2], [4, 2, 1], [4, 1, 2], [3, 2, 1], [3, 0, 2], [2, 1, 1], [3, 1, 2]]",0.459,0.459,click,18,12,FALSE,1.59E+12,
717265,10_easy_full,10,easy,full,wrong,reset,1.59E+12,60756,2,60.756,-0.222222222,,,,,27.84382086,27.62159864,"[[4, 4, 1], [5, 4, 2], [5, 3, 1], [6, 2, 2], [5, 2, 1], [5, 1, 2], [4, 2, 1], [4, 1, 2], [3, 2, 1], [3, 0, 2], [2, 1, 1], [3, 1, 2]]",0.000631452,3.49E-35,2,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 1, 0, 1, 2, 2, 2, 1, 0, 0], [2, 2, 1, 2, 2, 1, 1, 2, 1, 1], [2, 2, 1, 1, 1, 2, 2, 0, 0, 0], [1, 2, 1, 1, 2, 0, 0, 0, 0, 0], [1, 1, 2, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,"[[4, 4, 1], [5, 4, 2], [5, 3, 1], [6, 2, 2], [5, 2, 1], [5, 1, 2], [4, 2, 1], [4, 1, 2], [3, 2, 1], [3, 0, 2], [2, 1, 1], [3, 1, 2]]",1.069,1.069,click,,12,,1.59E+12,
717265,10_easy_full,10,easy,full,wrong,click,1.59E+12,74723,1,74.723,22.11111111,3,27.32553855,23.22222222,68,22.11111111,100,[],0.158259796,0.158259796,3,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",0_5,"[[0, 5, 1]]",13.967,15.036,reset,19,1,TRUE,1.59E+12,
717265,10_easy_full,10,easy,full,wrong,click,1.59E+12,79650,2,79.65,10,0,10,-100,67,-32.11111111,23.22222222,"[[0, 5, 1]]",1,0.158259796,3,"[[0, 0, 0, 0, 1, 1, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",4_9,"[[0, 5, 1], [4, 9, 2]]",4.927,4.927,click,20,2,FALSE,1.59E+12,
717265,10_easy_full,10,easy,full,wrong,click,1.59E+12,150004,1,150.004,1.182428182,15,23.22222222,21,66,11.18242818,0,"[[0, 5, 1], [4, 9, 2]]",0.013686079,0.002165956,3,"[[0, 0, 0, 0, 1, 1, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 2], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",6_2,"[[0, 5, 1], [4, 9, 2], [6, 2, 1]]",70.354,70.354,click,21,3,FALSE,1.59E+12,
717265,10_easy_full,10,easy,full,wrong,click,1.59E+12,151860,2,151.86,0,35,100,100,65,-1.182428182,23.22222222,"[[0, 5, 1], [4, 9, 2], [6, 2, 1]]",5.83E-08,1.26E-10,3,"[[0, 0, 0, 0, 1, 1, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 2], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",6_3,"[[0, 5, 1], [4, 9, 2], [6, 2, 1], [6, 3, 2]]",1.856,1.856,click,22,4,FALSE,1.59E+12,
717265,10_easy_full,10,easy,full,wrong,click,1.59E+12,157657,1,157.657,2.971371882,4,23.22222222,21,64,2.971371882,0,"[[0, 5, 1], [4, 9, 2], [6, 2, 1], [6, 3, 2]]",0.032822275,4.15E-12,3,"[[0, 0, 0, 0, 1, 1, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 2], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 2, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",7_2,"[[0, 5, 1], [4, 9, 2], [6, 2, 1], [6, 3, 2], [7, 2, 1]]",5.797,5.797,click,23,5,FALSE,1.59E+12,
717265,10_easy_full,10,easy,full,wrong,click,1.59E+12,160185,2,160.185,1.199852608,14,100,100,63,-4.17122449,24.0160771,"[[0, 5, 1], [4, 9, 2], [6, 2, 1], [6, 3, 2], [7, 2, 1]]",0.0033699,1.40E-14,3,"[[0, 0, 0, 0, 1, 1, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 2], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 2, 0, 0, 0, 0, 0, 0], [2, 2, 1, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",7_3,"[[0, 5, 1], [4, 9, 2], [6, 2, 1], [6, 3, 2], [7, 2, 1], [7, 3, 2]]",2.528,2.528,click,24,6,FALSE,1.59E+12,
717265,10_easy_full,10,easy,full,wrong,reset,1.59E+12,248404,2,248.404,-1.199852608,,,,,25.21592971,24.0160771,"[[0, 5, 1], [4, 9, 2], [6, 2, 1], [6, 3, 2], [7, 2, 1], [7, 3, 2]]",0.0033699,4.71E-17,3,"[[0, 0, 0, 0, 1, 1, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 2], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 2, 0, 0, 0, 0, 0, 0], [2, 2, 1, 2, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,"[[0, 5, 1], [4, 9, 2], [6, 2, 1], [6, 3, 2], [7, 2, 1], [7, 3, 2]]",88.219,88.219,click,,6,,1.59E+12,
717265,10_easy_full,10,easy,full,wrong,click,1.59E+12,253264,1,253.264,0.990079365,19,27.32553855,23.22222222,68,0.990079365,0,[],0.007086608,0.007086608,4,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",5_2,"[[5, 2, 1]]",4.86,93.079,reset,25,1,TRUE,1.59E+12,
717265,10_easy_full,10,easy,full,wrong,click,1.59E+12,271757,2,271.757,0.889115646,14,100,100,67,-1.879195011,27.32553855,"[[5, 2, 1]]",0.002956845,2.10E-05,4,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",5_3,"[[5, 2, 1], [5, 3, 2]]",18.493,18.493,click,26,2,FALSE,1.59E+12,
717265,10_easy_full,10,easy,full,wrong,click,1.59E+12,273209,1,273.209,2.956869776,6,27.32553855,23.22222222,66,3.845985422,0,"[[5, 2, 1], [5, 3, 2]]",0.020393839,4.27E-07,4,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 1, 2, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",5_4,"[[5, 2, 1], [5, 3, 2], [5, 4, 1]]",1.452,1.452,click,27,3,FALSE,1.59E+12,
717265,10_easy_full,10,easy,full,wrong,click,1.59E+12,276864,2,276.864,4.72243479,5,100,100,65,-7.679304566,27.32553855,"[[5, 2, 1], [5, 3, 2], [5, 4, 1]]",0.018435645,7.88E-09,4,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 1, 2, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",6_5,"[[5, 2, 1], [5, 3, 2], [5, 4, 1], [6, 5, 2]]",3.655,3.655,click,28,4,FALSE,1.59E+12,
717265,10_easy_full,10,easy,full,wrong,click,1.59E+12,282456,1,282.456,1.890198882,12,27.32553855,23.22222222,64,6.612633673,0,"[[5, 2, 1], [5, 3, 2], [5, 4, 1], [6, 5, 2]]",0.014132683,1.11E-10,4,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 1, 2, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 2, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",3_2,"[[5, 2, 1], [5, 3, 2], [5, 4, 1], [6, 5, 2], [3, 2, 1]]",5.592,5.592,click,29,5,FALSE,1.59E+12,
